,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.8333333333333334,1.0,1.0,Difference
2,6.0,6.0,6.0,6.0,1.0,1.0,6.0,0.001,6.0,5.166666666666667,6.0,6.0,Final
3,6.0,6.0,6.0,6.0,1.0,1.0,6.0,0.001,6.0,5.166666666666667,6.0,6.0,Starting
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
5,6.0,6.0,6.0,6.0,1.0,1.0,6.0,0.001,11.0,5.166666666666667,6.0,6.0,Final
6,6.0,6.0,6.0,6.0,1.0,1.0,6.0,0.001,11.0,5.166666666666667,6.0,6.0,Starting
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,-1.0,0.0,0.0,Difference
8,6.0,6.0,6.0,6.0,1.0,1.0,11.0,2.501,11.0,0.16666666666666696,6.0,6.0,Final
9,6.0,6.0,6.0,6.0,1.0,1.0,11.0,2.501,11.0,0.16666666666666696,6.0,6.0,Starting
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.875,0.0,0.0,Difference
11,6.0,6.0,6.0,6.0,1.0,1.0,11.0,0.001,16.0,4.541666666666667,6.0,6.0,Final
12,6.0,6.0,6.0,6.0,1.0,1.0,11.0,0.001,16.0,4.541666666666667,6.0,6.0,Starting
13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,-1.0,0.0,0.0,Difference
14,6.0,6.0,6.0,6.0,1.0,1.0,16.0,2.501,16.0,0.001,6.0,6.0,Final
15,6.0,6.0,6.0,6.0,1.0,1.0,16.0,2.501,16.0,0.001,6.0,6.0,Starting
16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-1.0,Difference
17,6.0,6.0,11.0,11.0,1.0,1.0,16.0,2.501,16.0,3.751,6.0,1.0,Final
18,6.0,6.0,11.0,11.0,1.0,1.0,16.0,2.501,16.0,3.751,6.0,1.0,Starting
19,,,,,,,,,,,,,Difference
20,6.0,6.0,11.0,11.0,1.0,1.0,16.0,2.501,16.0,3.751,6.0,1.0,Final
21,6.0,6.0,11.0,11.0,1.0,1.0,16.0,2.501,16.0,3.751,6.0,1.0,Starting
22,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.6666666666666666,Difference
23,6.0,6.0,11.0,6.0,1.0,1.0,16.0,2.501,16.0,7.5009999999999994,6.0,4.333333333333333,Final
24,6.0,6.0,11.0,6.0,1.0,1.0,16.0,2.501,16.0,7.5009999999999994,6.0,4.333333333333333,Starting
25,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.6666666666666666,Difference
26,6.0,6.0,11.0,1.0,1.0,1.0,16.0,2.501,16.0,11.251,6.0,7.666666666666666,Final
27,6.0,6.0,11.0,1.0,1.0,1.0,16.0,2.501,16.0,11.251,6.0,7.666666666666666,Starting
28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,Difference
29,6.0,6.0,16.0,1.0,1.0,1.0,16.0,2.501,16.0,6.2509999999999994,6.0,2.666666666666666,Final
30,6.0,6.0,16.0,1.0,1.0,1.0,16.0,2.501,16.0,6.2509999999999994,6.0,2.666666666666666,Starting
31,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,Difference
